Date Time,MW,Mvar,EXC CURRENT,TEMP CG D/STR CLR,TEMP STR SLOT TE,TEMP STR SLOT TE,PRES AMBIENT AIR,MEDIAN GEN CURRENT,F STR WTR D/STR BSHG U1,GEN VOLTAGE L1-L2
9/23/2021 6:56:00 AM,578.6458,108.203,3478.009,43.7,72.30002,72.30002,1004.167,16.13108,3.243064,21.00242
9/23/2021 6:57:00 AM,581.7188,110.5158,3502.966,43.7,72.39999,72.39999,1004.167,16.1849,3.257531,21.00242
9/23/2021 6:58:00 AM,582.8646,115.2775,3532.986,43.7,72.39999,72.39999,1004.167,16.23264,3.245957,21.00242
9/23/2021 6:59:00 AM,588.9063,125.1636,3583.261,43.7,72.39999,72.39999,1004.167,16.36285,3.254638,21.00242
9/23/2021 7:00:00 AM,581.4063,122.7147,3551.794,43.7,72.39999,72.39999,1004.167,16.23785,3.254638,21.00242
9/23/2021 7:01:00 AM,587.1354,131.5125,3598.09,43.7,72.39999,72.39999,1004.167,16.38108,3.254638,21.07476
9/23/2021 7:02:00 AM,583.8541,139.8113,3637.153,43.7,72.60001,72.60001,1004.167,16.38108,3.254638,21.07476
9/23/2021 7:03:00 AM,589.2188,130.152,3597.367,43.8,72.60001,72.60001,1004.167,16.42448,3.254638,21.07476
9/23/2021 7:04:00 AM,581.25,132.6915,3566.623,43.8,72.60001,72.60001,1004.253,16.27344,3.24656,21.07476
9/23/2021 7:05:00 AM,588.75,147.0672,3653.791,43.8,72.60001,72.60001,1004.253,16.45139,3.252588,21.07476
9/23/2021 7:06:00 AM,589.3229,149.6974,3661.386,43.8,72.60001,72.60001,1004.253,16.45139,3.252588,21.148
9/23/2021 7:07:00 AM,587.5521,156.4998,3707.682,43.8,72.80002,72.80002,1004.253,16.4783,3.252588,21.148
9/23/2021 7:08:00 AM,587.1875,149.6068,3666.811,43.90001,72.80002,72.80002,1004.253,16.45139,3.252588,21.148
9/23/2021 7:09:00 AM,587.2916,142.2148,3637.876,43.90001,72.80002,72.80002,1004.253,16.36285,3.251383,21.148
9/23/2021 7:10:00 AM,580.1563,142.0788,3615.451,43.90001,72.80002,72.80002,1004.253,16.27344,3.251383,21.148
9/23/2021 7:11:00 AM,586.6146,144.7544,3643.302,43.90001,72.80002,72.80002,1004.362,16.39844,3.261268,21.148
9/23/2021 7:12:00 AM,570.7813,124.7554,3541.667,43.90001,73,73,1004.362,15.98958,3.261268,21.148
9/23/2021 7:13:00 AM,575.2083,143.666,3599.899,44,73,73,1004.362,16.12847,3.252709,21.07476
9/23/2021 7:14:00 AM,578.8021,147.6114,3630.642,44,73,73,1004.362,16.18316,3.252709,21.148
9/23/2021 7:15:00 AM,577.0833,154.0963,3644.748,44,73,73,1004.362,16.21094,3.252709,21.148
9/23/2021 7:16:00 AM,577.6563,148.9719,3644.748,44,73,73,1004.362,16.20226,3.252709,21.148
9/23/2021 7:17:00 AM,577.0833,151.1033,3639.685,44,73,73,1004.362,16.1849,3.236795,21.148
9/23/2021 7:18:00 AM,581.7708,165.2522,3726.128,44,73.10001,73.10001,1004.362,16.38108,3.253191,21.1679
9/23/2021 7:19:00 AM,589.2708,171.329,3740.958,44,73.10001,73.10001,1004.362,16.5408,3.253191,21.25832
9/23/2021 7:20:00 AM,587.6041,162.5313,3712.746,44,73.10001,73.10001,1004.47,16.46962,3.253191,21.25832
9/23/2021 7:21:00 AM,587.6563,172.5534,3762.659,44,73.10001,73.10001,1004.47,16.46875,3.253191,21.25832
9/23/2021 7:22:00 AM,584.8958,166.1138,3734.809,44.10001,73.10001,73.10001,1004.47,16.4158,3.253191,21.24204
9/23/2021 7:23:00 AM,574.9479,171.8278,3716.724,44.10001,73.10001,73.10001,1004.47,16.20226,3.253191,21.24204
9/23/2021 7:24:00 AM,578.3333,177.043,3756.51,44.10001,73.10001,73.10001,1004.47,16.32552,3.252347,21.24204
9/23/2021 7:25:00 AM,583.3333,172.3267,3756.51,44.10001,73.30002,73.30002,1004.47,16.4158,3.252347,21.24204
9/23/2021 7:26:00 AM,584.4271,180.0814,3778.573,44.10001,73.30002,73.30002,1004.47,16.43229,3.252347,21.26013
9/23/2021 7:27:00 AM,581.1458,172.0546,3739.873,44.2,73.30002,73.30002,1004.47,16.22049,3.252347,21.26013
9/23/2021 7:28:00 AM,560.9896,176.7255,3688.151,44.2,73.30002,73.30002,1004.47,15.82292,3.253191,21.26013
9/23/2021 7:29:00 AM,570.7813,188.5163,3747.106,44.2,73.30002,73.30002,1004.514,16.14844,3.253191,21.2972
9/23/2021 7:30:00 AM,574.4271,194.3663,3776.765,44.2,73.30002,73.30002,1004.514,16.13108,3.305032,21.2972
9/23/2021 7:31:00 AM,551.3021,197.5408,3726.49,44.2,73.30002,73.30002,1004.514,15.55642,3.251262,21.35326
9/23/2021 7:32:00 AM,521.5104,197.5408,3689.598,44.2,73.39999,73.39999,1004.514,14.90278,3.251262,21.35326
9/23/2021 7:33:00 AM,541.0416,199.5815,3725.405,44.2,73.39999,73.39999,1004.514,15.47309,3.251262,21.40932
9/23/2021 7:34:00 AM,524.1146,127.431,3395.544,44.2,73.39999,73.39999,1004.514,14.70747,3.262956,21.18598
9/23/2021 7:35:00 AM,520.8854,96.23083,3262.804,44.2,73.39999,73.39999,1004.514,14.51128,3.240653,21.07386
9/23/2021 7:36:00 AM,517.9688,90.69824,3210.72,44.10001,73.39999,73.39999,1004.514,14.38542,3.264765,20.94455
9/23/2021 7:37:00 AM,533.0208,99.49597,3274.378,44,73.10001,73.10001,1004.514,14.88542,3.256928,20.94455
9/23/2021 7:38:00 AM,539.2188,85.0296,3288.122,44,73.10001,73.10001,1004.514,15.01042,3.256928,21.00061
9/23/2021 7:39:00 AM,542.6041,95.50525,3327.546,43.90001,72.70001,72.70001,1004.514,15.13542,3.256928,20.90748
9/23/2021 7:40:00 AM,557.1354,103.8041,3394.459,43.90001,72.70001,72.70001,1004.514,15.52604,3.276459,20.98253
9/23/2021 7:41:00 AM,555.8333,108.6111,3394.459,43.8,72.70001,72.70001,1004.514,15.50868,3.24222,20.98253
9/23/2021 7:42:00 AM,562.2916,97.22852,3380.353,43.8,72.70001,72.70001,1004.514,15.68663,3.253673,20.98253
9/23/2021 7:43:00 AM,552.1354,95.14246,3352.141,43.8,72.5,72.5,1004.514,15.36632,3.256446,20.92556
9/23/2021 7:44:00 AM,565.3646,105.7995,3428.096,43.8,72.4,72.4,1004.557,15.72222,3.250539,20.92556
9/23/2021 7:45:00 AM,571.7188,108.5204,3472.222,43.8,72.4,72.4,1004.557,16.02517,3.250539,20.96445
9/23/2021 7:46:00 AM,582.8125,116.91,3528.284,43.8,72.2,72.2,1004.557,16.28646,3.250539,20.96445
9/23/2021 7:47:00 AM,585.1041,110.9693,3500.434,43.8,72.1,72.1,1004.557,16.28993,3.250539,20.96445
9/23/2021 7:48:00 AM,578.6458,111.7402,3488.498,43.8,72,72,1004.557,16.13108,3.261992,20.96445
9/23/2021 7:49:00 AM,588.125,116.8193,3548.539,43.8,71.9,71.9,1004.557,16.34549,3.27875,21.00061
9/23/2021 7:50:00 AM,579.8958,116.5472,3531.177,43.8,71.8,71.8,1004.731,16.16146,3.261148,21.00061
9/23/2021 7:51:00 AM,556.1979,106.8425,3402.416,43.8,71.7,71.7,1004.731,15.52604,3.261148,21.00061
9/23/2021 7:52:00 AM,533.0729,114.96,3355.035,43.8,71.6,71.6,1004.731,14.95747,3.305393,21.00061
9/23/2021 7:53:00 AM,545.625,78.99817,3246.889,43.8,71.5,71.5,1004.731,15.14149,3.253432,20.87131
9/23/2021 7:54:00 AM,562.0313,71.78766,3292.101,43.8,71.4,71.4,1004.731,15.65538,3.253432,20.87131
9/23/2021 7:55:00 AM,573.5938,71.15277,3336.95,43.8,71.3,71.3,1004.731,16,3.253432,20.8044
9/23/2021 7:56:00 AM,576.7708,55.82477,3304.398,43.8,71.2,71.2,1004.731,16.03559,3.253432,20.8044
9/23/2021 7:57:00 AM,582.3438,60.40503,3364.077,43.7,71.1,71.1,1004.731,16.21528,3.253432,20.72121
9/23/2021 7:58:00 AM,588.8021,68.20508,3396.267,43.7,71,71,1004.731,16.41146,3.253432,20.72121
9/23/2021 7:59:00 AM,588.2813,72.51324,3387.587,43.7,70.9,70.9,1004.731,16.47222,3.253432,20.75828
9/23/2021 8:00:00 AM,587.7083,73.82837,3407.118,43.7,70.8,70.8,1004.796,16.37847,3.253432,20.75828
9/23/2021 8:01:00 AM,582.4479,93.50989,3436.053,43.7,70.7,70.7,1004.796,16.23438,3.253432,20.81525
9/23/2021 8:02:00 AM,581.1979,100.6297,3467.882,43.8,70.6,70.6,1004.796,16.17361,3.253432,20.90748
9/23/2021 8:03:00 AM,564.2188,108.2484,3436.053,43.8,70.5,70.5,1004.796,15.79253,3.253432,20.90748
9/23/2021 8:04:00 AM,566.3541,117.681,3463.903,43.8,70.4,70.4,1004.796,15.79253,3.293639,20.98253
9/23/2021 8:05:00 AM,561.4583,131.8752,3510.923,43.8,70.3,70.3,1004.796,15.77517,3.255964,20.98253
9/23/2021 8:06:00 AM,548.0208,134.2787,3488.86,43.8,70.2,70.2,1004.796,15.34809,3.255964,21.09285
9/23/2021 8:07:00 AM,544.4791,141.8974,3474.754,43.8,70.1,70.1,1004.796,15.32726,3.255964,21.09285
9/23/2021 8:08:00 AM,559.8958,156.137,3597.729,43.8,70,70,1004.796,15.84201,3.265609,21.1679
9/23/2021 8:09:00 AM,571.7188,172.3267,3684.896,43.8,69.9,69.9,1004.796,16.10938,3.248971,21.1679
9/23/2021 8:10:00 AM,573.3333,175.8185,3730.83,43.90001,69.8,69.8,1004.796,16.1849,3.256566,21.26013
9/23/2021 8:11:00 AM,583.3333,167.1115,3699.363,43.90001,69.7,69.7,1004.796,16.46962,3.256566,21.26013
9/23/2021 8:12:00 AM,582.2916,149.8788,3647.642,43.90001,69.6,69.6,1004.796,16.3941,3.246319,21.18688
9/23/2021 8:13:00 AM,588.1771,154.8219,3687.427,44,69.5,69.5,1004.796,16.51736,3.260304,21.18688
9/23/2021 8:14:00 AM,588.75,169.8325,3729.745,44,69.4,69.4,1004.796,16.5408,3.242944,21.18688
9/23/2021 8:15:00 AM,589.3229,166.0685,3753.255,44,69.3,69.3,1004.796,16.48698,3.248489,21.18688
9/23/2021 8:16:00 AM,587.5521,159.9464,3700.448,44.10001,69.2,69.2,1004.796,16.51736,3.248489,21.18688
9/23/2021 8:17:00 AM,586.0416,159.3115,3700.448,44.10001,69.1,69.1,1004.796,16.51736,3.254999,21.18688
9/23/2021 8:18:00 AM,587.1875,167.7464,3728.299,44.10001,69,69,1004.796,16.51736,3.252467,21.18688
9/23/2021 8:19:00 AM,588.75,170.3313,3751.808,44.10001,69.05383615,69.05383615,1004.796,16.57118,3.252467,21.18688
9/23/2021 8:20:00 AM,591.5104,190.7838,3861.4,44.10001,69.04614385,69.04614385,1004.796,16.66233,3.237518,21.18688
9/23/2021 8:21:00 AM,589.2708,219.1723,3932.653,44.2,69.03845154,69.03845154,1004.796,16.73351,3.261871,21.50246
9/23/2021 8:22:00 AM,589.6354,221.7119,3977.503,44.2,69.03075923,69.03075923,1004.796,16.7717,3.257531,21.50246
9/23/2021 8:23:00 AM,590.3125,216.6781,3944.951,44.3,69.02306692,69.02306692,1004.796,16.75434,3.245957,21.50246
9/23/2021 8:24:00 AM,588.8021,202.9373,3890.697,44.3,69.01537462,69.01537462,1004.883,16.71701,3.245957,21.39034
9/23/2021 8:25:00 AM,581.6666,193.9582,3818.721,44.40001,69.00768231,69.00768231,1004.883,16.59375,3.2638,21.39034
9/23/2021 8:26:00 AM,586.0416,209.1501,3870.443,44.40001,68.99999,68.99999,1004.883,16.71875,3.251744,21.2972
9/23/2021 8:27:00 AM,581.7708,218.9909,3926.143,44.40001,68.99229769,68.99229769,1004.883,16.59375,3.259219,21.4464
9/23/2021 8:28:00 AM,586.0416,230.6003,4006.438,44.40001,68.98460538,68.98460538,1004.883,16.78993,3.259219,21.4464
9/23/2021 8:29:00 AM,588.75,255.0888,4094.329,44.5,68.97691308,68.97691308,1004.883,17.01042,3.253673,21.55762
9/23/2021 8:30:00 AM,583.2813,294.2251,4326.534,44.5,68.96922077,68.96922077,1004.883,17.07639,3.248489,21.74298
9/23/2021 8:31:00 AM,589.7396,316.2648,4458.55,44.60001,68.96152846,68.96152846,1004.883,17.45226,3.259701,21.92925
9/23/2021 8:32:00 AM,582.3438,292.4111,4324.001,44.60001,68.95383615,68.95383615,1004.883,17.12934,3.251623,21.81713
9/23/2021 8:33:00 AM,578.1771,297.1274,4344.618,44.7,68.94614385,68.94614385,1004.883,17.05816,3.251623,21.81713
9/23/2021 8:34:00 AM,588.8021,294.6332,4351.128,44.8,68.93845154,68.93845154,1004.883,17.30903,3.251623,21.81713
9/23/2021 8:35:00 AM,586.5104,290.189,4329.789,44.90001,68.93075923,68.93075923,1004.883,17.27257,3.26175,21.81713
9/23/2021 8:36:00 AM,588.5416,280.7111,4272.642,45,68.92306692,68.92306692,1004.883,17.27257,3.246922,21.74298
9/23/2021 8:37:00 AM,585.4688,280.439,4219.835,45,68.91537462,68.91537462,1004.883,17.18403,3.260183,21.64985
9/23/2021 8:38:00 AM,588.2813,328.5544,4519.314,45,68.90768231,68.90768231,1004.883,17.5408,3.243908,21.83521
9/23/2021 8:39:00 AM,585.9896,314.2241,4424.19,45.10001,68.89999,68.89999,1004.883,17.45226,3.26151,21.96542
9/23/2021 8:40:00 AM,588.125,307.0135,4396.339,45.10001,68.89229769,68.89229769,1004.883,17.36198,3.294543,21.85511
9/23/2021 8:41:00 AM,587.5,294.4518,4331.235,45.2,68.88460538,68.88460538,1004.883,17.36198,3.255361,21.76197
9/23/2021 8:42:00 AM,584.8958,288.0576,4274.45,45.2,68.87691308,68.87691308,1004.883,17.14236,3.255361,21.76197
9/23/2021 8:43:00 AM,582.8125,290.3251,4274.45,45.3,68.86922077,68.86922077,1004.883,17.14844,3.233058,21.68782
9/23/2021 8:44:00 AM,590.4166,279.668,4237.558,45.3,68.86152846,68.86152846,1004.883,17.23698,3.254155,21.68782
9/23/2021 8:45:00 AM,585.0521,300.1205,4321.47,45.3,68.85383615,68.85383615,1004.883,17.32639,3.268743,21.68782
9/23/2021 8:46:00 AM,587.6563,322.9764,4475.188,45.3,68.84614385,68.84614385,1004.883,17.53299,3.252347,21.91026
9/23/2021 8:47:00 AM,589.1666,306.8322,4396.339,45.40001,68.83845154,68.83845154,1004.883,17.32639,3.252347,21.91026
9/23/2021 8:48:00 AM,582.8125,310.3694,4405.382,45.40001,68.83075923,68.83075923,1004.883,17.30903,3.264041,21.81713
9/23/2021 8:49:00 AM,583.8541,299.9844,4335.576,45.5,68.82306692,68.82306692,1004.883,17.30903,3.249695,21.81713
9/23/2021 8:50:00 AM,581.7708,297.0821,4312.066,45.5,68.81537462,68.81537462,1004.796,17.20139,3.2509,21.70591
9/23/2021 8:51:00 AM,584.5313,291.7762,4312.066,45.5,68.80768231,68.80768231,1004.796,17.28993,3.2509,21.70591
9/23/2021 8:52:00 AM,577.6563,298.624,4312.066,45.5,68.79999,68.79999,1004.796,17.12934,3.251744,21.70591
9/23/2021 8:53:00 AM,582.8125,316.6729,4403.573,45.5,68.79229769,68.79229769,1004.796,17.38021,3.251744,21.76107
9/23/2021 8:54:00 AM,585.5208,340.5266,4583.333,45.5,68.78460538,68.78460538,1004.796,17.61285,3.256687,21.94734
9/23/2021 8:55:00 AM,586.7188,341.1614,4583.333,45.60001,68.77691308,68.77691308,1004.796,17.64844,3.256687,22.00249
9/23/2021 8:56:00 AM,579.2708,324.6544,4481.698,45.60001,68.76922077,68.76922077,1004.796,17.38715,3.26175,22.00249
9/23/2021 8:57:00 AM,584.4271,326.1962,4481.698,45.7,68.76152846,68.76152846,1004.796,17.50521,3.26175,21.89218
9/23/2021 8:58:00 AM,577.6041,310.8229,4392,45.7,68.75383615,68.75383615,1004.796,17.18403,3.262836,21.89218
9/23/2021 8:59:00 AM,585.625,298.1705,4310.619,45.7,68.74614385,68.74614385,1004.796,17.25868,3.262836,21.79814
9/23/2021 9:00:00 AM,579.6354,264.1133,4109.881,45.8,68.73845154,68.73845154,1004.796,16.98611,3.257652,21.63176
9/23/2021 9:01:00 AM,560.9896,248.6946,4005.715,45.7,68.73075923,68.73075923,1004.796,16.46962,3.257652,21.44549
9/23/2021 9:02:00 AM,572.8125,248.6039,4026.693,45.7,68.72306692,68.72306692,1004.796,16.73698,3.257652,21.44549
9/23/2021 9:03:00 AM,581.1979,252.0958,4059.245,45.60001,68.71537462,68.71537462,1004.796,16.98611,3.257652,21.40932
9/23/2021 9:04:00 AM,583.8021,217.313,3897.931,45.60001,68.70768231,68.70768231,1004.839,16.67969,3.257652,21.40932
9/23/2021 9:05:00 AM,583.8021,148.6091,3676.938,45.5,68.69999,68.69999,1004.839,16.48698,3.257652,20.98072
9/23/2021 9:06:00 AM,588.125,129.6985,3602.792,45.5,68.69229769,68.69229769,1004.839,16.61111,3.249333,20.98072
9/23/2021 9:07:00 AM,581.6666,119.4949,3534.794,45.40001,68.68460538,68.68460538,1004.839,16.45139,3.244149,20.87041
9/23/2021 9:08:00 AM,587.1875,119.2682,3558.304,45.2,68.67691308,68.67691308,1004.839,16.48698,3.24873,20.83152
9/23/2021 9:09:00 AM,588.125,113.2821,3534.794,45.10001,68.66922077,68.66922077,1004.839,16.5408,3.24873,20.83152
9/23/2021 9:10:00 AM,581.25,107.5228,3488.498,45.10001,68.66152846,68.66152846,1004.839,16.4158,3.264162,20.75828
9/23/2021 9:11:00 AM,587.2396,66.39111,3379.268,45,68.65383615,68.65383615,1004.839,16.46875,3.256205,20.75828
9/23/2021 9:12:00 AM,577.2396,47.29913,3293.909,44.90001,68.64614385,68.64614385,1004.839,16.25608,3.256205,20.591
9/23/2021 9:13:00 AM,557.1875,51.10846,3228.082,44.8,68.63845154,68.63845154,1004.839,15.70399,3.256205,20.46079
9/23/2021 9:14:00 AM,561.25,45.57587,3201.316,44.7,68.63075923,68.63075923,1004.839,15.79253,3.256205,20.53584
9/23/2021 9:15:00 AM,562.2396,45.03168,3227.358,44.7,68.62306692,68.62306692,1004.839,15.81163,3.256205,20.48069
9/23/2021 9:16:00 AM,567.7604,37.77582,3217.593,44.60001,68.61537462,68.61537462,1004.839,15.93576,3.256205,20.48069
9/23/2021 9:17:00 AM,582.3958,25.21411,3217.593,44.60001,68.60768231,68.60768231,1004.839,16.4809,3.256205,20.48069
9/23/2021 9:18:00 AM,582.3958,2.494202,3152.85,44.5,68.59999,68.59999,1004.839,16.46528,3.256205,20.37399
9/23/2021 9:19:00 AM,565.5208,-21.31409,3072.917,44.5,68.59229769,68.59229769,1004.839,16.09549,3.260666,20.20128
9/23/2021 9:20:00 AM,570.4166,-27.93506,3050.13,44.40001,68.58460538,68.58460538,1004.839,16.33767,3.24644,20.20128
9/23/2021 9:21:00 AM,576.7188,-29.56763,3076.895,44.40001,68.57691308,68.57691308,1004.839,16.59028,3.24644,20.12623
9/23/2021 9:22:00 AM,582.9166,-21.94897,3100.767,44.3,68.56922077,68.56922077,1004.839,16.69705,3.252227,20.12623
9/23/2021 9:23:00 AM,582.6563,-23.4455,3125,44.3,68.56152846,68.56152846,1004.839,16.67274,3.252227,20.12623
9/23/2021 9:24:00 AM,587.2916,-18.77454,3135.851,44.3,68.55383615,68.55383615,1004.839,16.7717,3.252227,20.12623
9/23/2021 9:25:00 AM,580.3125,-25.16876,3110.532,44.3,68.54614385,68.54614385,1004.839,16.60851,3.265368,20.16421
9/23/2021 9:26:00 AM,582.9688,-19.68152,3110.532,44.2,68.53845154,68.53845154,1004.839,16.60851,3.244752,20.16421
9/23/2021 9:27:00 AM,582.9688,-23.30945,3109.809,44.2,68.53075923,68.53075923,1004.839,16.73351,3.26175,20.16421
9/23/2021 9:28:00 AM,583.0208,-20.08966,3109.809,44.2,68.52306692,68.52306692,1004.839,16.61285,3.26175,20.16421
9/23/2021 9:29:00 AM,585.625,-20.08966,3138.744,44.2,68.51537462,68.51537462,1004.839,16.73351,3.255964,20.16421
9/23/2021 9:30:00 AM,583.3333,-20.08966,3121.745,44.2,68.50768231,68.50768231,1004.839,16.64497,3.255964,20.16421
9/23/2021 9:31:00 AM,588.3333,-20.81525,3133.319,44.2,68.49999,68.49999,1004.839,16.76823,3.255964,20.16421
9/23/2021 9:32:00 AM,571.5104,-26.75598,3068.938,44.2,68.49229769,68.49229769,1004.839,16.30903,3.255964,20.12623
9/23/2021 9:33:00 AM,558.5416,-26.75598,3013.238,44.2,68.48460538,68.48460538,1004.839,15.94705,3.245113,20.12623
9/23/2021 9:34:00 AM,561.7708,-24.66992,3013.238,44.2,68.47691308,68.47691308,1004.839,16.00694,3.252829,20.12623
9/23/2021 9:35:00 AM,555.8333,-24.66992,3013.238,44.10001,68.46922077,68.46922077,1004.839,15.86198,3.252829,20.14612
9/23/2021 9:36:00 AM,553.75,-21.22339,2992.983,44.10001,68.46152846,68.46152846,1004.839,15.86458,3.259098,20.14612
9/23/2021 9:37:00 AM,566.0416,-21.22339,3050.854,44.10001,68.45383615,68.45383615,1004.839,16.16146,3.259098,20.14612
9/23/2021 9:38:00 AM,573.0729,-19.63617,3077.257,44.10001,68.44614385,68.44614385,1004.839,16.35851,3.259098,20.1832
9/23/2021 9:39:00 AM,557.4479,-17.23267,3031.322,44.10001,68.43845154,68.43845154,1004.948,15.90017,3.259098,20.1832
9/23/2021 9:40:00 AM,566.6146,-19.27338,3056.641,44,68.43075923,68.43075923,1004.948,16.20313,3.2509,20.1832
9/23/2021 9:41:00 AM,566.0416,-16.32568,3081.959,44,68.42306692,68.42306692,1004.948,16.13108,3.251383,20.1832
9/23/2021 9:42:00 AM,555.4166,-17.9129,3022.28,44,68.41537462,68.41537462,1004.948,15.88194,3.260183,20.1832
9/23/2021 9:43:00 AM,553.75,-14.33032,3022.28,44,68.40768231,68.40768231,1004.948,15.75694,3.257772,20.1832
9/23/2021 9:44:00 AM,567.1354,-15.64545,3064.236,44,68.39999,68.39999,1004.948,16.14844,3.257772,20.1832
9/23/2021 9:45:00 AM,555.3646,-15.64545,3046.513,44,68.39229769,68.39229769,1004.948,15.82899,3.257772,20.1832
9/23/2021 9:46:00 AM,556.9791,-8.389587,3052.662,44,68.38460538,68.38460538,1004.948,15.84635,3.24644,20.22027
9/23/2021 9:47:00 AM,556.3541,-15.91754,3031.684,44,68.37691308,68.37691308,1004.948,15.90017,3.244872,20.22027
9/23/2021 9:48:00 AM,552.6041,-16.09894,3026.259,43.90001,68.36922077,68.36922077,1004.948,15.79253,3.258496,20.22027
9/23/2021 9:49:00 AM,553.8021,-18.41174,3026.259,43.90001,68.36152846,68.36152846,1004.948,15.75694,3.259581,20.22027
9/23/2021 9:50:00 AM,559.1146,-15.5094,3030.237,43.90001,68.35383615,68.35383615,1004.991,15.88194,3.240653,20.22027
9/23/2021 9:51:00 AM,548.9063,-15.5094,3008.536,43.90001,68.34614385,68.34614385,1004.991,15.65104,3.254035,20.20128
9/23/2021 9:52:00 AM,550.4688,-10.88379,3008.536,43.90001,68.33845154,68.33845154,1004.991,15.59722,3.254035,20.20128
9/23/2021 9:53:00 AM,560.1041,-12.60706,3035.663,43.90001,68.33075923,68.33075923,1004.991,15.98958,3.254035,20.20128
9/23/2021 9:54:00 AM,568.2291,-9.704712,3091.001,43.90001,68.32306692,68.32306692,1004.991,16.11285,3.254035,20.23835
9/23/2021 9:55:00 AM,571.9271,-7.437256,3091.001,43.90001,68.31537462,68.31537462,1004.991,16.28646,3.254035,20.23835
9/23/2021 9:56:00 AM,571.4583,-11.24658,3091.001,43.90001,68.30768231,68.30768231,1004.991,16.23785,3.254035,20.23835
9/23/2021 9:57:00 AM,572.4479,-9.614014,3114.149,43.90001,68.29999,68.29999,1004.991,16.30903,3.254035,20.23835
9/23/2021 9:58:00 AM,553.125,-13.65009,3032.769,43.90001,68.29229769,68.29229769,1004.991,15.73958,3.254035,20.23835
9/23/2021 9:59:00 AM,535.4166,-15.2373,2950.304,43.90001,68.28460538,68.28460538,1004.991,15.27778,3.254035,20.22027
9/23/2021 10:00:00 AM,551.5625,-15.2373,3000.579,43.90001,68.60001,68.60001,1004.991,15.65104,3.254035,20.22027
9/23/2021 10:01:00 AM,559.5833,-17.09662,3021.195,43.90001,68.60001,68.60001,1004.991,15.91753,3.254035,20.22027
9/23/2021 10:02:00 AM,559.1666,-16.14429,3036.386,43.90001,68.60001,68.60001,1004.991,15.97049,3.242461,20.22027
9/23/2021 10:03:00 AM,578.75,-15.05591,3105.107,43.90001,68.39999,68.39999,1004.991,16.51563,3.257169,20.1832
9/23/2021 10:04:00 AM,577.1875,-22.94666,3105.107,43.90001,68.39999,68.39999,1004.991,16.52344,3.257169,20.1832
9/23/2021 10:05:00 AM,555.8333,-17.73151,3015.408,43.90001,68.39999,68.39999,1004.991,15.89931,3.257169,20.1832
9/23/2021 10:06:00 AM,562.8125,-16.77917,3052.662,43.90001,68.39999,68.39999,1004.991,16.11285,3.249092,20.1832
9/23/2021 10:07:00 AM,569.3229,-16.77917,3078.704,43.90001,68.39999,68.39999,1004.991,16.1849,3.254276,20.1832
9/23/2021 10:08:00 AM,574.5313,-13.1059,3107.639,43.90001,68.39999,68.39999,1004.991,16.38108,3.254276,20.1832
9/23/2021 10:09:00 AM,579.8438,-7.346558,3135.127,43.90001,68.30002,68.30002,1004.991,16.50781,3.254276,20.1832
9/23/2021 10:10:00 AM,588.2291,-10.97449,3161.892,43.90001,68.30002,68.30002,1004.991,16.75434,3.254276,20.22027
9/23/2021 10:11:00 AM,586.7188,-4.852356,3174.19,43.90001,68.30002,68.30002,1004.991,16.71875,3.254276,20.22027
9/23/2021 10:12:00 AM,588.8541,-5.759338,3183.594,44,68.30002,68.30002,1004.991,16.71875,3.254276,20.22027
9/23/2021 10:13:00 AM,586.5625,2.494202,3212.529,44,68.30002,68.30002,1004.991,16.66233,3.254276,20.22027
9/23/2021 10:14:00 AM,587.2916,7.664001,3212.529,44,68.5,68.5,1004.991,16.66233,3.241617,20.29532
9/23/2021 10:15:00 AM,587.2916,6.757019,3212.529,44,68.5,68.5,1004.991,16.66233,3.246801,20.29532
9/23/2021 10:16:00 AM,587.6041,10.29425,3223.38,44,68.5,68.5,1004.991,16.70139,3.252829,20.29532
9/23/2021 10:17:00 AM,592.7083,16.28033,3266.059,44,68.5,68.5,1004.991,16.82552,3.252829,20.29532
9/23/2021 10:18:00 AM,587.2396,11.79077,3236.4,44,68.70001,68.70001,1004.991,16.62934,3.252829,20.33149
9/23/2021 10:19:00 AM,586.7188,14.14893,3235.315,44,68.70001,68.70001,1004.991,16.68229,3.252829,20.33149
9/23/2021 10:20:00 AM,587.3438,16.64313,3235.315,44,68.70001,68.70001,1004.991,16.62934,3.252829,20.33149
9/23/2021 10:21:00 AM,586.25,12.47101,3210.359,44,68.70001,68.70001,1004.991,16.62934,3.252829,20.33149
9/23/2021 10:22:00 AM,585.9375,17.64081,3235.315,44,68.89999,68.89999,1004.991,16.61198,3.252829,20.33149
9/23/2021 10:23:00 AM,587.8125,20.31641,3256.293,44,68.89999,68.89999,1004.991,16.64757,3.252829,20.33149
9/23/2021 10:24:00 AM,588.2813,16.64313,3237.847,44,68.89999,68.89999,1004.991,16.64757,3.252106,20.33149
9/23/2021 10:25:00 AM,586.7188,18.45709,3237.847,44.10001,68.89999,68.89999,1004.991,16.57639,3.246922,20.33149
9/23/2021 10:26:00 AM,585.6771,14.60242,3226.635,44.10001,68.89999,68.89999,1004.991,16.61198,3.251503,20.33149
9/23/2021 10:27:00 AM,587.2916,14.60242,3230.975,44.10001,68.89999,68.89999,1004.991,16.62934,3.251503,20.33149
