 ,10MKD12CY021XQ01,10MKD12CY022XQ01,10MKD11CY021XQ01,10MKD11CY022XQ01,10MKC01DE502XQ01,10MKC01EU001ZQ01,10MKD12CY901XQ01,10MKD11CY901XQ01,10MBY10CE901XQ01
,VIB GEN BRG CSG EE,VIB GEN BRG CSG EE,VIB GEN BRG CSG TE,VIB GEN BRG CSG TE,REACTIVE POWER,EXC CURRENT,REL S-VIB GEN BRG EE,REL S-VIB GEN BRG TE,ACTIVE POWER
Date Time,mm/s,mm/s,mm/s,mm/s,Mvar,A,µm pk-pk,µm pk-pk,MW
9/12/2021 6:21:00 PM,1.599392,1.635561,0.7609953,0.7971643,179.4918,3807.509,33.31163,23.65451,594.7916
9/12/2021 6:22:00 PM,1.588542,1.614583,0.7392939,0.7761863,152.1463,3718.895,33.31163,24.73958,596.1979
9/12/2021 6:23:00 PM,1.603009,1.649305,0.7320601,0.7703993,139.5846,3671.513,33.31163,23.4375,596.4063
9/12/2021 6:24:00 PM,1.595775,1.628327,0.760272,0.7595486,120.9461,3609.664,34.12543,23.4375,596.9271
9/12/2021 6:25:00 PM,1.595775,1.628327,0.7458044,0.7617188,115.4135,3586.155,34.21585,23.56409,595.7813
9/12/2021 6:26:00 PM,1.595775,1.628327,0.703125,0.7703993,113.8716,3559.389,31.68403,25.1917,594.6875
9/12/2021 6:27:00 PM,1.581308,1.618924,0.7277199,0.7631655,100.0402,3529.369,32.51591,23.25665,595.7813
9/12/2021 6:28:00 PM,1.589988,1.618924,0.7313368,0.7631655,90.3808,3471.137,33.63715,24.77575,594.8438
9/12/2021 6:29:00 PM,1.589988,1.626157,0.718316,0.7631655,95.05176,3485.605,33.63715,24.07046,595.3646
9/12/2021 6:30:00 PM,1.589988,1.649305,0.7291666,0.7631655,119.1321,3593.388,33.83608,24.07046,595.1563
9/12/2021 6:31:00 PM,1.591435,1.621094,0.7038484,0.7414641,119.0868,3585.069,33.83608,24.07046,593.0729
9/12/2021 6:32:00 PM,1.591435,1.62037,0.6835938,0.7581018,103.1693,3517.795,33.29355,24.07046,590.3646
9/12/2021 6:33:00 PM,1.591435,1.613137,0.718316,0.7559317,114.6879,3547.092,34.01693,23.54601,591.4583
9/12/2021 6:34:00 PM,1.596499,1.623987,0.718316,0.754485,115.0961,3552.879,33.49248,23.54601,591.9271
9/12/2021 6:35:00 PM,1.596499,1.633391,0.718316,0.754485,139.9927,3677.3,33.31163,23.54601,596.3021
9/12/2021 6:36:00 PM,1.610966,1.633391,0.718316,0.754485,178.3127,3810.764,33.47439,24.46832,596.4063
9/12/2021 6:37:00 PM,1.597222,1.633391,0.7501447,0.7834201,216.27,3946.397,33.47439,22.75029,594.7396
9/12/2021 6:38:00 PM,1.597222,1.628327,0.7465277,0.7776331,191.9628,3860.315,33.47439,22.65987,596.7188
9/12/2021 6:39:00 PM,1.597222,1.628327,0.7320601,0.7653356,173.0976,3799.913,33.47439,24.1428,595.7813
9/12/2021 6:40:00 PM,1.576968,1.621817,0.7219328,0.7689525,158.6766,3738.426,33.47439,22.47902,595.4688
9/12/2021 6:41:00 PM,1.584201,1.621817,0.7313368,0.7631655,149.1533,3691.768,33.47439,22.84071,596.9271
9/12/2021 6:42:00 PM,1.584925,1.621817,0.7313368,0.7486979,152.0556,3702.257,33.47439,24.77575,596.9271
9/12/2021 6:43:00 PM,1.610966,1.621817,0.7313368,0.7631655,162.2592,3759.766,33.47439,23.2024,596.6666
9/12/2021 6:44:00 PM,1.591435,1.621817,0.724103,0.7631655,157.2708,3733.724,34.8669,23.2024,597.9688
9/12/2021 6:45:00 PM,1.591435,1.614583,0.724103,0.787037,147.4753,3688.513,33.20313,25.13744,596.0416
9/12/2021 6:46:00 PM,1.598669,1.635561,0.724103,0.7617188,143.1672,3671.152,34.8669,22.84071,597.2396
9/12/2021 6:47:00 PM,1.591435,1.625434,0.7248263,0.7421875,145.4346,3696.47,34.57755,23.81727,595.4166
9/12/2021 6:48:00 PM,1.591435,1.62037,0.7103588,0.750868,144.437,3670.428,32.38932,23.81727,597.3438
9/12/2021 6:49:00 PM,1.568287,1.62037,0.6951678,0.7284433,151.6475,3716.363,33.67332,23.34708,595.8333
9/12/2021 6:50:00 PM,1.589988,1.62037,0.6966146,0.7392939,148.6998,3693.215,33.67332,23.34708,596.7188
9/12/2021 6:51:00 PM,1.589988,1.621094,0.7132523,0.7689525,160.1277,3740.234,33.67332,23.34708,595.8333
9/12/2021 6:52:00 PM,1.589988,1.640625,0.6966146,0.7486979,154.9126,3722.15,34.8669,23.34708,596.6146
9/12/2021 6:53:00 PM,1.589988,1.61386,0.7096354,0.7204861,149.7428,3697.193,32.58825,24.43215,596.9791
9/12/2021 6:54:00 PM,1.603009,1.613137,0.6966146,0.714699,151.194,3697.193,34.01693,22.69604,598.0729
9/12/2021 6:55:00 PM,1.597222,1.628327,0.6807002,0.7132523,141.8521,3663.918,34.01693,22.46094,598.5416
9/12/2021 6:56:00 PM,1.582755,1.62037,0.6807002,0.6987847,139.8567,3663.918,34.17969,23.92578,597.1354
9/12/2021 6:57:00 PM,1.593605,1.628327,0.682147,0.7132523,153.4161,3710.214,34.27011,22.47902,598.0208
9/12/2021 6:58:00 PM,1.593605,1.633391,0.682147,0.7132523,161.0347,3737.341,34.27011,22.29818,598.8541
9/12/2021 6:59:00 PM,1.624711,1.638455,0.6676794,0.6778067,163.0754,3756.149,35.22859,23.9077,598.6458
9/12/2021 7:00:00 PM,1.606626,1.60735,0.6814236,0.7125289,168.9708,3772.425,33.1127,22.11733,598.9583
9/12/2021 7:01:00 PM,1.598669,1.634838,0.682147,0.7342303,179.4011,3794.849,34.19777,23.2024,597.3438
9/12/2021 7:02:00 PM,1.598669,1.634838,0.7175926,0.7349537,194.2303,3893.591,34.19777,22.47902,598.2813
9/12/2021 7:03:00 PM,1.598669,1.626157,0.703125,0.7595486,194.457,3914.207,33.29355,24.43215,598.3854
9/12/2021 7:04:00 PM,1.600839,1.626157,0.6987847,0.7132523,155.5475,3722.873,33.29355,22.69604,597.2396
9/12/2021 7:05:00 PM,1.591435,1.626157,0.6843171,0.7175926,151.8289,3724.682,34.36053,24.97468,598.8541
9/12/2021 7:06:00 PM,1.55599,1.62037,0.7052951,0.7277199,149.0626,3706.597,32.91377,24.2513,597.9688
9/12/2021 7:07:00 PM,1.598669,1.62037,0.7096354,0.7175926,114.3251,3570.602,35.22859,22.84071,599.3229
9/12/2021 7:08:00 PM,1.582755,1.62037,0.6835938,0.7284433,138.5416,3647.642,35.04774,22.84071,598.2813
9/12/2021 7:09:00 PM,1.602286,1.627604,0.6835938,0.7429109,161.3522,3750,33.65524,23.52792,596.4063
9/12/2021 7:10:00 PM,1.621094,1.627604,0.6705729,0.7212095,147.1125,3681.279,33.65524,23.52792,596.8229
9/12/2021 7:11:00 PM,1.599392,1.627604,0.6691262,0.7761863,168.0638,3787.616,33.85417,23.52792,598.3333
9/12/2021 7:12:00 PM,1.599392,1.629051,0.6604456,0.7349537,174.5488,3807.147,33.29355,22.69604,598.5938
9/12/2021 7:13:00 PM,1.599392,1.613137,0.6835938,0.7132523,173.3243,3786.169,32.42549,24.43215,598.75
9/12/2021 7:14:00 PM,1.599392,1.629051,0.6329572,0.6922743,166.0685,3786.169,34.03501,22.91305,598.8021
9/12/2021 7:15:00 PM,1.599392,1.631221,0.6618924,0.6922743,175.4557,3814.742,34.03501,22.91305,599.5833
9/12/2021 7:16:00 PM,1.591435,1.627604,0.6546586,0.6995081,190.1489,3850.188,34.17969,23.41941,599.5313
9/12/2021 7:17:00 PM,1.613137,1.626157,0.6409143,0.7132523,204.8873,3924.334,34.17969,23.41941,597.8646
9/12/2021 7:18:00 PM,1.598669,1.62037,0.6893808,0.7132523,176.4081,3820.53,34.17969,23.41941,599.5313
9/12/2021 7:19:00 PM,1.599392,1.621094,0.6691262,0.6995081,157.9963,3733,34.17969,23.2024,598.8021
9/12/2021 7:20:00 PM,1.608073,1.638455,0.6705729,0.6995081,157.9963,3733,34.17969,23.2024,599.7916
9/12/2021 7:21:00 PM,1.598669,1.649305,0.6705729,0.6778067,157.7242,3747.83,34.17969,23.2024,599.2188
9/12/2021 7:22:00 PM,1.592882,1.627604,0.6524884,0.6951678,166.5673,3771.701,33.56482,23.2024,599.6875
9/12/2021 7:23:00 PM,1.592882,1.627604,0.6691262,0.7132523,172.7348,3788.701,34.90307,23.2024,600.1563
9/12/2021 7:24:00 PM,1.592159,1.633391,0.6691262,0.6987847,192.0535,3872.613,32.42549,23.2024,599.6875
9/12/2021 7:25:00 PM,1.591435,1.627604,0.6691262,0.6987847,181.5325,3846.571,33.29355,23.2024,603.4375
9/12/2021 7:26:00 PM,1.62037,1.627604,0.6691262,0.703125,164.2999,3760.851,33.85417,23.2024,600.6771
9/12/2021 7:27:00 PM,1.6182,1.627604,0.6691262,0.703125,168.9255,3785.446,32.78718,23.2024,600.2083
9/12/2021 7:28:00 PM,1.597222,1.626157,0.6691262,0.7024016,159.1754,3761.936,34.77647,23.2024,599.3229
9/12/2021 7:29:00 PM,1.589988,1.608073,0.6741898,0.6995081,133.145,3648.727,33.99884,22.09925,601.1979
9/12/2021 7:30:00 PM,1.589988,1.613137,0.6676794,0.7139757,140.5823,3671.152,33.99884,23.00347,598.3333
9/12/2021 7:31:00 PM,1.598669,1.640625,0.651765,0.6778067,143.666,3687.427,33.99884,23.00347,599.7396
9/12/2021 7:32:00 PM,1.595052,1.626157,0.6546586,0.6995081,137.2718,3655.237,35.93388,23.00347,600.9896
9/12/2021 7:33:00 PM,1.595052,1.626157,0.6546586,0.6995081,133.8706,3655.237,34.8669,23.00347,600.2083
9/12/2021 7:34:00 PM,1.595052,1.626157,0.640191,0.6850405,135.7299,3649.812,34.8669,23.70877,599.1666
9/12/2021 7:35:00 PM,1.595052,1.626157,0.6546586,0.7132523,130.8776,3636.068,35.6807,23.70877,599.375
9/12/2021 7:36:00 PM,1.595052,1.626157,0.6597222,0.7038484,133.5532,3636.068,34.01693,23.18432,600.0521
9/12/2021 7:37:00 PM,1.5625,1.626157,0.6329572,0.6908275,130.6508,3636.068,34.54138,23.18432,599.8438
9/12/2021 7:38:00 PM,1.602286,1.626157,0.6546586,0.7212095,130.6508,3636.068,34.54138,23.18432,599.0625
9/12/2021 7:39:00 PM,1.577691,1.626157,0.6749132,0.6872106,129.3357,3636.068,36.47642,23.70877,600.9896
9/12/2021 7:40:00 PM,1.584201,1.613137,0.6604456,0.7016782,129.3357,3636.068,33.85417,23.70877,600.2083
9/12/2021 7:41:00 PM,1.618924,1.634838,0.6474248,0.6640625,131.1043,3654.875,33.67332,23.70877,599.4791
9/12/2021 7:42:00 PM,1.597222,1.627604,0.6676794,0.6843171,108.067,3580.006,35.22859,22.47902,601.1979
9/12/2021 7:43:00 PM,1.597222,1.627604,0.6582754,0.6778067,112.1484,3577.474,35.22859,23.99812,600.8854
9/12/2021 7:44:00 PM,1.597222,1.626157,0.6474248,0.6835938,131.8299,3644.386,35.22859,23.99812,599.7916
9/12/2021 7:45:00 PM,1.598669,1.625434,0.6474248,0.6705729,138.3602,3665.003,35.22859,24.07046,599.5833
9/12/2021 7:46:00 PM,1.598669,1.649305,0.6495949,0.6987847,140.0834,3671.875,34.54138,24.07046,597.8125
9/12/2021 7:47:00 PM,1.598669,1.639178,0.6546586,0.6857639,138.2695,3671.875,34.54138,24.97468,598.3854
9/12/2021 7:48:00 PM,1.598669,1.605903,0.6618924,0.7277199,115.1414,3570.24,35.75304,24.07046,594.8438
9/12/2021 7:49:00 PM,1.621094,1.626157,0.6329572,0.6633391,123.9845,3582.538,35.39135,23.70877,595.7813
9/12/2021 7:50:00 PM,1.591435,1.647859,0.6474248,0.6850405,126.0252,3635.344,36.31366,23.70877,601.8229
9/12/2021 7:51:00 PM,1.605903,1.627604,0.6409143,0.7414641,121.3542,3604.601,34.01693,23.70877,600.8333
9/12/2021 7:52:00 PM,1.597222,1.61169,0.6604456,0.6850405,134.5508,3653.429,34.50521,23.70877,599.2188
9/12/2021 7:53:00 PM,1.567564,1.626157,0.6604456,0.6987847,125.7531,3624.494,34.72222,23.70877,603.3333
9/12/2021 7:54:00 PM,1.591435,1.61169,0.7110822,0.6995081,124.6194,3610.749,34.72222,23.70877,599.6354
9/12/2021 7:55:00 PM,1.591435,1.62037,0.6966146,0.6995081,132.2834,3646.195,33.65524,23.70877,600
9/12/2021 7:56:00 PM,1.591435,1.62037,0.6966146,0.6872106,123.2589,3613.643,35.39135,23.70877,600.1563
9/12/2021 7:57:00 PM,1.576968,1.618924,0.6546586,0.6995081,94.09943,3543.475,32.40741,23.70877,601.3021
9/12/2021 7:58:00 PM,1.603733,1.599392,0.6474248,0.6778067,84.53076,3467.882,35.26476,23.70877,601.4583
9/12/2021 7:59:00 PM,1.591435,1.626157,0.6966146,0.6995081,118.5426,3597.367,35.57219,23.70877,598.4375
9/12/2021 8:00:00 PM,1.591435,1.626157,0.6553819,0.6872106,136.7729,3670.428,35.59028,25.49913,600.6771
9/12/2021 8:01:00 PM,1.62037,1.626157,0.6481481,0.6872106,135.866,3656.684,35.93388,24.9566,600.8333
9/12/2021 8:02:00 PM,1.591435,1.626157,0.6481481,0.6872106,136.9543,3663.194,33.65524,23.2024,600.1041
9/12/2021 8:03:00 PM,1.591435,1.618924,0.6546586,0.6872106,131.7392,3638.599,35.59028,24.97468,600.7291
9/12/2021 8:04:00 PM,1.591435,1.62037,0.6221064,0.6872106,134.2334,3651.62,33.56482,25.98741,600.625
9/12/2021 8:05:00 PM,1.591435,1.647859,0.6474248,0.6872106,146.0242,3693.576,34.54138,22.87688,599.6354
9/12/2021 8:06:00 PM,1.591435,1.626157,0.6474248,0.6705729,146.0242,3704.065,34.54138,24.61299,603.6458
9/12/2021 8:07:00 PM,1.591435,1.598669,0.6474248,0.6741898,142.3962,3679.47,34.54138,22.91305,601.3021
9/12/2021 8:08:00 PM,1.591435,1.62037,0.6409143,0.6640625,151.8742,3712.746,34.36053,24.07046,601.3541
9/12/2021 8:09:00 PM,1.598669,1.62037,0.6474248,0.682147,158.3591,3738.064,33.65524,24.07046,600.5729
9/12/2021 8:10:00 PM,1.591435,1.62037,0.6474248,0.682147,156.9533,3751.085,34.01693,24.07046,601.9791
9/12/2021 8:11:00 PM,1.591435,1.616753,0.6474248,0.682147,162.7126,3751.085,34.55946,24.07046,600.7291
9/12/2021 8:12:00 PM,1.591435,1.631221,0.6423611,0.6785301,155.5475,3759.766,34.55946,24.07046,599.5833
9/12/2021 8:13:00 PM,1.591435,1.637008,0.6409143,0.6785301,137.3171,3671.513,34.55946,25.08319,602.2396
9/12/2021 8:14:00 PM,1.591435,1.633391,0.6329572,0.7103588,145.5253,3696.47,35.08391,24.17896,600.6771
9/12/2021 8:15:00 PM,1.591435,1.629774,0.6618924,0.6850405,153.0533,3721.065,34.50521,24.17896,601.25
9/12/2021 8:16:00 PM,1.591435,1.62037,0.6553819,0.6785301,158.2684,3760.489,34.50521,23.69068,602.3958
9/12/2021 8:17:00 PM,1.591435,1.635561,0.640191,0.6785301,166.2952,3773.51,34.50521,23.69068,601.25
9/12/2021 8:18:00 PM,1.591435,1.598669,0.640191,0.6785301,165.8871,3786.892,34.50521,23.69068,601.875
9/12/2021 8:19:00 PM,1.591435,1.627604,0.6192129,0.7277199,162.0778,3765.191,33.83608,24.2513,602.0313
9/12/2021 8:20:00 PM,1.591435,1.647859,0.6336805,0.6785301,158.1777,3756.51,32.57017,23.9077,601.1458
9/12/2021 8:21:00 PM,1.589988,1.62037,0.6409143,0.6778067,150.1056,3734.809,35.30093,23.9077,601.875
9/12/2021 8:22:00 PM,1.618924,1.62037,0.6409143,0.6785301,150.1056,3717.086,33.29355,23.9077,602.1354
9/12/2021 8:23:00 PM,1.570457,1.62037,0.6409143,0.6626157,151.8289,3722.873,33.65524,23.9077,602.1354
9/12/2021 8:24:00 PM,1.600116,1.661603,0.6300637,0.6640625,151.8289,3722.873,33.27546,23.9077,602.4479
9/12/2021 8:25:00 PM,1.604456,1.627604,0.6300637,0.6640625,153.5975,3726.49,33.72757,23.9077,603.3854
9/12/2021 8:26:00 PM,1.584201,1.627604,0.5873842,0.6640625,149.244,3726.49,34.27011,23.9077,604.5833
9/12/2021 8:27:00 PM,1.604456,1.613137,0.6618924,0.6785301,167.2022,3768.808,33.47439,23.9077,601.3541
9/12/2021 8:28:00 PM,1.598669,1.613137,0.6336805,0.6705729,163.5743,3769.531,34.36053,22.65987,602.3438
9/12/2021 8:29:00 PM,1.563223,1.632668,0.6206597,0.6633391,156.6812,3744.213,33.99884,23.18432,604.4791
9/12/2021 8:30:00 PM,1.599392,1.626157,0.6336805,0.6633391,163.5289,3757.234,35.22859,24.61299,600.9375
9/12/2021 8:31:00 PM,1.597222,1.626157,0.6170428,0.6633391,158.858,3763.382,34.32436,23.2024,603.6979
9/12/2021 8:32:00 PM,1.604456,1.610243,0.6604456,0.6633391,160.5812,3763.382,34.32436,24.79384,604.1146
9/12/2021 8:33:00 PM,1.598669,1.627604,0.6278935,0.6633391,179.4918,3840.061,34.32436,23.18432,601.875
9/12/2021 8:34:00 PM,1.571904,1.599392,0.6192129,0.6633391,172.1453,3807.147,34.32436,24.2513,602.9166
9/12/2021 8:35:00 PM,1.578414,1.613137,0.6192129,0.6633391,167.1115,3792.318,34.32436,24.43215,604.1146
9/12/2021 8:36:00 PM,1.578414,1.613137,0.6119791,0.6423611,153.0533,3742.043,34.32436,23.23857,599.6875
9/12/2021 8:37:00 PM,1.584925,1.613137,0.598235,0.6416377,144.3916,3701.895,34.32436,23.23857,601.5625
9/12/2021 8:38:00 PM,1.576968,1.613137,0.6184896,0.6749132,149.9242,3729.384,34.32436,23.23857,605.0521
9/12/2021 8:39:00 PM,1.570457,1.613137,0.6047453,0.6640625,155.6835,3740.234,34.32436,23.23857,601.7188
9/12/2021 8:40:00 PM,1.580584,1.613137,0.5967882,0.6495949,168.0638,3789.786,34.32436,23.74494,602.3438
9/12/2021 8:41:00 PM,1.580584,1.613137,0.6192129,0.6640625,158.6312,3758.319,32.78718,23.74494,603.9583
9/12/2021 8:42:00 PM,1.584201,1.605903,0.6192129,0.636574,140.3555,3700.448,33.78183,23.74494,603.3854
9/12/2021 8:43:00 PM,1.576968,1.618924,0.6192129,0.6582754,138.9497,3682.726,33.40205,23.74494,602.5
9/12/2021 8:44:00 PM,1.575521,1.628327,0.6336805,0.6778067,138.9497,3682.726,33.65524,23.74494,602.8125
9/12/2021 8:45:00 PM,1.577691,1.61169,0.6336805,0.6633391,125.7078,3628.11,33.65524,24.10663,603.4896
9/12/2021 8:46:00 PM,1.591435,1.621094,0.6192129,0.6423611,134.8229,3648.365,35.57219,24.10663,603.4375
9/12/2021 8:47:00 PM,1.576968,1.613137,0.6192129,0.6640625,140.7183,3691.406,32.82335,23.41941,603.2813
9/12/2021 8:48:00 PM,1.584201,1.613137,0.6127025,0.6423611,135.1404,3671.875,35.62645,23.41941,604.3229
9/12/2021 8:49:00 PM,1.584201,1.613137,0.640191,0.7052951,141.716,3700.448,35.57219,23.41941,601.8229
9/12/2021 8:50:00 PM,1.598669,1.613137,0.6416377,0.6495949,140.1741,3685.981,35.59028,23.41941,603.75
9/12/2021 8:51:00 PM,1.576968,1.634838,0.6163194,0.6532118,142.0334,3696.47,35.01157,22.84071,603.9583
9/12/2021 8:52:00 PM,1.527778,1.613137,0.6163194,0.6532118,146.2056,3707.682,33.67332,23.88961,602.8646
9/12/2021 8:53:00 PM,1.576968,1.584201,0.6054688,0.6445313,139.4032,3684.172,33.63715,23.88961,603.2291
9/12/2021 8:54:00 PM,1.586371,1.606626,0.6054688,0.6018518,142.3509,3697.555,33.29355,23.88961,602.9688
9/12/2021 8:55:00 PM,1.598669,1.606626,0.5975115,0.6293402,137.2718,3675.13,33.87225,23.88961,602.7083
9/12/2021 8:56:00 PM,1.569734,1.606626,0.5866609,0.6221064,134.8683,3659.577,33.63715,25.1917,602.8125
9/12/2021 8:57:00 PM,1.569734,1.602286,0.5975115,0.6293402,142.7137,3684.896,33.94459,24.54065,602.1354
9/12/2021 8:58:00 PM,1.571904,1.602286,0.6184896,0.6293402,128.2473,3659.577,34.54138,23.32899,603.4375
9/12/2021 8:59:00 PM,1.56684,1.602286,0.5917245,0.6293402,119.8577,3610.026,34.54138,24.52257,604.0104
9/12/2021 9:00:00 PM,1.584201,1.602286,0.5772569,0.6221064,121.3542,3619.068,34.54138,24.52257,602.8646
9/12/2021 9:01:00 PM,1.576968,1.61386,0.5772569,0.6083623,121.8984,3619.068,34.54138,23.2024,605.0521
9/12/2021 9:02:00 PM,1.5625,1.61169,0.6184896,0.6221064,140.5369,3685.619,34.66797,24.61299,602.2916
9/12/2021 9:03:00 PM,1.576968,1.613137,0.5664063,0.6076389,140.5369,3685.619,34.66797,23.18432,604.5313
9/12/2021 9:04:00 PM,1.555266,1.634838,0.609809,0.6148727,129.381,3651.259,35.95197,23.72685,603.2813
9/12/2021 9:05:00 PM,1.570457,1.603733,0.5975115,0.6004051,127.6578,3649.45,35.26476,23.72685,602.9166
9/12/2021 9:06:00 PM,1.570457,1.603733,0.598235,0.6221064,122.3519,3619.43,34.32436,23.72685,603.4896
9/12/2021 9:07:00 PM,1.55599,1.599392,0.567853,0.6083623,106.5704,3563.368,32.75101,23.72685,603.4375
9/12/2021 9:08:00 PM,1.55599,1.600116,0.5837674,0.6083623,106.5251,3541.305,34.17969,23.72685,604.8958
9/12/2021 9:09:00 PM,1.576968,1.596499,0.5692998,0.6184896,135.1857,3668.62,34.03501,23.72685,602.7083
9/12/2021 9:10:00 PM,1.573351,1.598669,0.562066,0.5866609,127.6124,3640.408,33.29355,23.72685,603.5416
9/12/2021 9:11:00 PM,1.569734,1.598669,0.5692998,0.6148727,117.5903,3608.579,32.75101,24.97468,604.1146
9/12/2021 9:12:00 PM,1.569734,1.598669,0.5881076,0.6351273,138.7683,3689.598,35.49986,24.46832,603.4896
9/12/2021 9:13:00 PM,1.569734,1.603733,0.562066,0.6004051,139.902,3693.576,35.57219,23.70877,607.1354
9/12/2021 9:14:00 PM,1.569734,1.603733,0.5859375,0.6278935,128.2473,3650.535,35.04774,23.70877,604.5313
9/12/2021 9:15:00 PM,1.569734,1.603733,0.5859375,0.6293402,135.7753,3650.535,35.04774,22.69604,603.6458
9/12/2021 9:16:00 PM,1.589988,1.591435,0.598235,0.6293402,157.4975,3764.106,34.48713,24.43215,604.3229
9/12/2021 9:17:00 PM,1.576968,1.613137,0.6192129,0.6293402,147.7474,3726.128,34.14352,24.43215,605.5208
9/12/2021 9:18:00 PM,1.576968,1.613137,0.6076389,0.6134259,143.0765,3714.554,34.48713,23.79919,603.8541
9/12/2021 9:19:00 PM,1.576968,1.613137,0.6112558,0.6423611,149.1533,3714.554,33.96267,23.36516,603.8541
9/12/2021 9:20:00 PM,1.576968,1.606626,0.6148727,0.6293402,148.5184,3714.554,33.96267,25.28212,602.8125
9/12/2021 9:21:00 PM,1.576968,1.599392,0.6018518,0.6351273,146.5684,3714.554,35.71687,23.25665,603.5938
9/12/2021 9:22:00 PM,1.576968,1.599392,0.6018518,0.6351273,133.0543,3678.747,34.32436,24.61299,605.1041
9/12/2021 9:23:00 PM,1.584201,1.61386,0.6090856,0.6597222,137.8613,3684.534,34.32436,23.2024,604.1666
9/12/2021 9:24:00 PM,1.597222,1.628327,0.6474248,0.6488715,145.3893,3709.129,33.65524,23.2024,605.8333
9/12/2021 9:25:00 PM,1.584201,1.602286,0.6242766,0.6553819,144.0288,3724.32,33.65524,23.9077,603.9063
9/12/2021 9:26:00 PM,1.576968,1.613137,0.6242766,0.6995081,139.2672,3685.619,32.7691,23.9077,604.4791
9/12/2021 9:27:00 PM,1.576968,1.613137,0.6242766,0.6568287,147.2486,3709.491,33.27546,23.9077,604.6354
9/12/2021 9:28:00 PM,1.576968,1.613137,0.6242766,0.6568287,137.7253,3686.704,33.818,23.9077,604.6875
9/12/2021 9:29:00 PM,1.591435,1.626157,0.6242766,0.6705729,152.101,3742.766,33.83608,23.9077,604.5833
9/12/2021 9:30:00 PM,1.584201,1.621094,0.640191,0.6633391,144.6183,3726.49,32.93186,23.9077,605.0521
9/12/2021 9:31:00 PM,1.582755,1.639902,0.6119791,0.6495949,135.0043,3684.172,33.29355,23.9077,604.5833
9/12/2021 9:32:00 PM,1.575521,1.61386,0.6264467,0.6734664,130.0613,3662.109,33.818,23.9077,604.2188
9/12/2021 9:33:00 PM,1.542245,1.578414,0.6264467,0.6633391,126.8868,3644.748,33.818,23.9077,604.4791
9/12/2021 9:34:00 PM,1.576968,1.605903,0.6264467,0.6633391,119.4496,3611.473,34.8669,23.9077,604.375
9/12/2021 9:35:00 PM,1.576968,1.610966,0.6264467,0.6785301,122.3066,3622.323,35.93388,23.9077,605.2083
9/12/2021 9:36:00 PM,1.576968,1.610966,0.6264467,0.6618924,117.0914,3605.324,34.72222,23.9077,603.5416
9/12/2021 9:37:00 PM,1.576968,1.610966,0.6184896,0.6618924,114.5519,3572.049,34.72222,23.9077,599.4271
9/12/2021 9:38:00 PM,1.582755,1.606626,0.6119791,0.6618924,133.8253,3647.642,34.72222,23.9077,602.8646
9/12/2021 9:39:00 PM,1.584925,1.578414,0.6228299,0.6618924,143.7567,3709.129,33.47439,23.9077,605.1563
9/12/2021 9:40:00 PM,1.582755,1.61386,0.6409143,0.6618924,114.1437,3612.196,33.31163,23.9077,605.625
9/12/2021 9:41:00 PM,1.582755,1.61386,0.6351273,0.6618924,107.5228,3571.687,33.63715,23.54601,603.6458
9/12/2021 9:42:00 PM,1.582031,1.621817,0.6054688,0.6640625,111.3321,3581.091,33.65524,24.81192,603.6458
9/12/2021 9:43:00 PM,1.582031,1.599392,0.6184896,0.6640625,108.9739,3581.091,33.65524,24.07046,602.7604
9/12/2021 9:44:00 PM,1.582031,1.599392,0.6315104,0.6495949,101.8088,3551.071,35.04774,24.07046,605
9/12/2021 9:45:00 PM,1.582031,1.626157,0.6315104,0.6698495,90.74359,3525.391,33.32972,24.07046,605.2604
9/12/2021 9:46:00 PM,1.582031,1.602286,0.6315104,0.6423611,78.77142,3472.222,34.8669,23.02156,604.1146
9/12/2021 9:47:00 PM,1.576968,1.613137,0.6315104,0.67636,67.47949,3451.606,34.77647,24.45023,605.4688
9/12/2021 9:48:00 PM,1.570457,1.626157,0.6315104,0.6633391,70.10974,3432.436,34.77647,24.45023,605.5729
9/12/2021 9:49:00 PM,1.56467,1.627604,0.6315104,0.6705729,83.98657,3491.03,34.77647,24.45023,605.5729
9/12/2021 9:50:00 PM,1.592159,1.627604,0.6315104,0.6705729,86.84357,3516.71,34.90307,24.45023,605
9/12/2021 9:51:00 PM,1.584201,1.610966,0.6329572,0.6705729,74.73535,3469.69,34.32436,24.45023,607.0833
9/12/2021 9:52:00 PM,1.589988,1.626157,0.6336805,0.6705729,98.0448,3532.263,37.00087,24.45023,603.9063
9/12/2021 9:53:00 PM,1.577691,1.650752,0.6329572,0.6987847,104.8018,3554.688,37.10938,24.45023,605.5729
9/12/2021 9:54:00 PM,1.555266,1.613137,0.6734664,0.6510416,86.48077,3503.689,33.63715,24.45023,601.8229
9/12/2021 9:55:00 PM,1.592159,1.627604,0.6336805,0.6987847,76.45862,3472.222,33.27546,24.45023,606.1979
9/12/2021 9:56:00 PM,1.592159,1.628327,0.6481481,0.7125289,81.53772,3483.435,34.72222,24.45023,606.1979
9/12/2021 9:57:00 PM,1.592159,1.647859,0.6589988,0.6778067,94.55292,3527.199,34.72222,24.45023,604.4791
9/12/2021 9:58:00 PM,1.597222,1.621094,0.6336805,0.6778067,102.3076,3580.729,34.72222,24.45023,604.4791
