 ,10MKC01DE502XQ01,10MBY10CE901XQ01,10MKG18FP001ZQ01,10MKW31CP901XQ01,10MKW31CP902XQ01,10MKW31CP903XQ01,10MKG31CQ001AZQ01,10MKG32CQ001AZQ01
,REACTIVE POWER,ACTIVE POWER,PRES H2 GEN CASING,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,PURITY H2 ANALYZER 1,PURITY H2 ANALYZER 2
Date Time,Mvar,MW,bar,bar,bar,bar,% H2,% H2
9/11/2021 1:13:00 AM,47.20844,610.4166,4.042136,1.168226,1.174014,1.171482,96.25796,96.12847
9/11/2021 1:14:00 AM,47.20844,599.6875,4.042136,1.162078,1.159546,1.171482,96.25796,96.12847
9/11/2021 1:15:00 AM,44.66888,588.8021,4.042136,1.155568,1.162801,1.165695,96.25796,96.12847
9/11/2021 1:16:00 AM,44.12469,600.2083,4.042136,1.160993,1.165695,1.165695,96.25796,96.12847
9/11/2021 1:17:00 AM,44.94098,606.5625,4.042136,1.167865,1.165695,1.177992,96.25796,96.1263
9/11/2021 1:18:00 AM,47.97937,609.8958,4.042136,1.167865,1.170035,1.17112,96.25796,96.1263
9/11/2021 1:19:00 AM,50.06543,608.6979,4.042136,1.156291,1.157014,1.161716,96.25796,96.1263
9/11/2021 1:20:00 AM,46.3468,583.0208,4.042136,1.152674,1.160631,1.166056,96.25796,96.1263
9/11/2021 1:21:00 AM,43.35376,581.6666,4.042136,1.164971,1.16678,1.171843,96.25796,96.1263
9/11/2021 1:22:00 AM,43.7619,593.0729,4.040448,1.164971,1.158099,1.167503,96.25796,96.1263
9/11/2021 1:23:00 AM,43.7619,602.8646,4.040448,1.166418,1.162801,1.168227,96.25796,96.1263
9/11/2021 1:24:00 AM,46.98169,606.1458,4.040448,1.149419,1.166057,1.166056,96.25796,96.1263
9/11/2021 1:25:00 AM,48.65961,608.2813,4.040448,1.163163,1.167865,1.170035,96.25796,96.1263
9/11/2021 1:26:00 AM,47.57123,611.4063,4.040448,1.168227,1.167865,1.17329,96.25796,96.1263
9/11/2021 1:27:00 AM,49.70264,611.6146,4.040448,1.168227,1.167865,1.17329,96.25796,96.1263
9/11/2021 1:28:00 AM,49.70264,610.3646,4.040448,1.162801,1.160993,1.16895,96.25796,96.1263
9/11/2021 1:29:00 AM,47.07239,610.3646,4.040448,1.167865,1.164248,1.16895,96.25796,96.1263
9/11/2021 1:30:00 AM,50.38287,613.0208,4.040448,1.167865,1.165695,1.172928,96.25796,96.1263
9/11/2021 1:31:00 AM,50.38287,611.875,4.040448,1.171844,1.169673,1.174014,96.25578,96.1263
9/11/2021 1:32:00 AM,50.38287,611.9791,4.040448,1.16678,1.17112,1.174014,96.25578,96.1263
9/11/2021 1:33:00 AM,47.52588,610.9896,4.040448,1.172928,1.170758,1.174014,96.25578,96.1263
9/11/2021 1:34:00 AM,48.29681,611.5104,4.040448,1.166056,1.173652,1.17329,96.25578,96.1263
9/11/2021 1:35:00 AM,51.01776,611.6146,4.040448,1.159184,1.156291,1.16027,96.25578,96.1263
9/11/2021 1:36:00 AM,47.43518,609.8958,4.040448,1.161716,1.163525,1.168588,96.25578,96.1263
9/11/2021 1:37:00 AM,49.15845,609.8958,4.041412,1.161716,1.164248,1.166057,96.25578,96.1263
9/11/2021 1:38:00 AM,47.79797,609.8958,4.041412,1.169312,1.164248,1.16461,96.25578,96.1263
9/11/2021 1:39:00 AM,49.47589,612.5,4.041412,1.17329,1.167865,1.179439,96.25578,96.1263
9/11/2021 1:40:00 AM,50.15613,612.6563,4.041412,1.16461,1.167865,1.172205,96.25578,96.1263
9/11/2021 1:41:00 AM,50.15613,609.5313,4.041412,1.159184,1.163887,1.164971,96.25578,96.1263
9/11/2021 1:42:00 AM,47.38983,610.3646,4.041412,1.16244,1.163887,1.159546,96.25578,96.1263
9/11/2021 1:43:00 AM,49.06775,610.3125,4.041412,1.171482,1.166056,1.174737,96.25578,96.1263
9/11/2021 1:44:00 AM,49.06775,612.2396,4.041412,1.171482,1.170396,1.174737,96.25578,96.1263
9/11/2021 1:45:00 AM,49.24915,612.0313,4.041412,1.159908,1.170758,1.16895,96.25578,96.1263
9/11/2021 1:46:00 AM,49.24915,608.75,4.041412,1.157014,1.166056,1.167503,96.25578,96.1263
9/11/2021 1:47:00 AM,49.24915,612.0313,4.041412,1.160993,1.162439,1.167503,96.25578,96.1263
9/11/2021 1:48:00 AM,49.43054,611.5625,4.041412,1.174014,1.167141,1.174375,96.25578,96.1263
9/11/2021 1:49:00 AM,49.43054,610.8854,4.041412,1.167141,1.169312,1.170758,96.25578,96.1263
9/11/2021 1:50:00 AM,48.79565,612.0833,4.041412,1.167141,1.169312,1.179077,96.25578,96.1263
9/11/2021 1:51:00 AM,49.70264,611.0416,4.040206,1.167141,1.166056,1.163163,96.25578,96.1263
9/11/2021 1:52:00 AM,49.70264,610.3646,4.040206,1.161716,1.167865,1.172567,96.25578,96.1263
9/11/2021 1:53:00 AM,48.65961,611.3021,4.040206,1.174014,1.167865,1.170397,96.25578,96.1263
9/11/2021 1:54:00 AM,50.79102,611.6146,4.040206,1.170035,1.167865,1.172928,96.25578,96.1263
9/11/2021 1:55:00 AM,48.11542,612.0833,4.040206,1.165333,1.164971,1.170035,96.25578,96.1263
9/11/2021 1:56:00 AM,49.97473,611.4583,4.040206,1.165333,1.164971,1.16244,96.25578,96.1263
9/11/2021 1:57:00 AM,48.43286,610.3646,4.040206,1.172928,1.164971,1.168588,96.25578,96.1263
9/11/2021 1:58:00 AM,48.43286,612.4479,4.040206,1.165695,1.167503,1.17112,96.25578,96.12486
9/11/2021 1:59:00 AM,50.06543,610.4166,4.040206,1.167141,1.169673,1.172928,96.25578,96.12486
9/11/2021 2:00:00 AM,50.06543,613.6458,4.040206,1.167141,1.161716,1.172205,96.25578,96.12486
9/11/2021 2:01:00 AM,50.06543,610.2083,4.040206,1.160993,1.161355,1.158823,96.25578,96.12486
9/11/2021 2:02:00 AM,48.841,605.0521,4.040206,1.160993,1.150504,1.165333,96.25578,96.12486
9/11/2021 2:03:00 AM,44.80493,587.0833,4.040206,1.160993,1.165333,1.165333,96.25578,96.12486
9/11/2021 2:04:00 AM,41.177,587.2916,4.040206,1.171482,1.170035,1.174375,96.25289,96.12486
9/11/2021 2:05:00 AM,46.6189,600.625,4.040206,1.167865,1.175098,1.17763,96.25289,96.12486
9/11/2021 2:06:00 AM,48.9317,604.5833,4.040206,1.167865,1.161355,1.166418,96.25289,96.12486
9/11/2021 2:07:00 AM,49.65729,608.3333,4.040206,1.163525,1.167865,1.166418,96.25289,96.12486
9/11/2021 2:08:00 AM,46.89099,609.375,4.040206,1.168588,1.16895,1.170396,96.25289,96.12486
9/11/2021 2:09:00 AM,48.61426,611.6146,4.040206,1.169312,1.171482,1.170397,96.25289,96.12486
9/11/2021 2:10:00 AM,49.65729,611.4583,4.040206,1.169312,1.161716,1.171843,96.25289,96.12486
9/11/2021 2:11:00 AM,49.65729,605.2604,4.040206,1.169312,1.169673,1.171843,96.25289,96.12486
9/11/2021 2:12:00 AM,44.07935,598.5416,4.040206,1.172928,1.172205,1.175822,96.25289,96.12486
9/11/2021 2:13:00 AM,47.02704,595.8854,4.040206,1.172928,1.175098,1.175822,96.25289,96.12486
9/11/2021 2:14:00 AM,45.93866,603.9583,4.040206,1.179077,1.175098,1.180162,96.25289,96.12486
9/11/2021 2:15:00 AM,48.29681,608.2291,4.038881,1.172928,1.171482,1.172205,96.25289,96.12486
9/11/2021 2:16:00 AM,46.39215,608.2291,4.038881,1.1798,1.185225,1.180524,96.25289,96.12486
9/11/2021 2:17:00 AM,46.39215,587.0313,4.038881,1.177992,1.174736,1.180524,96.25289,96.12486
9/11/2021 2:18:00 AM,40.49677,559.4271,4.038881,1.172205,1.176183,1.180524,96.25289,96.12486
9/11/2021 2:19:00 AM,34.37463,536.0416,4.038881,1.150142,1.14327,1.152674,96.25289,96.12486
9/11/2021 2:20:00 AM,26.89203,517.9688,4.034541,1.152674,1.149057,1.154483,96.25289,96.12486
9/11/2021 2:21:00 AM,22.76526,485.1042,4.034541,1.158461,1.157376,1.157014,96.25289,96.12486
9/11/2021 2:22:00 AM,16.68848,456.0938,4.034541,1.158461,1.157376,1.162801,96.25289,96.12486
9/11/2021 2:23:00 AM,11.83612,435.4167,4.028271,1.158461,1.165333,1.162801,96.25289,96.12486
9/11/2021 2:24:00 AM,6.122131,434.5313,4.028271,1.172567,1.17546,1.179439,96.25289,96.12486
9/11/2021 2:25:00 AM,6.983765,413.0729,4.02381,1.169312,1.174014,1.166057,96.25289,96.12486
9/11/2021 2:26:00 AM,0.3174438,415.8854,4.02381,1.175822,1.179077,1.179439,96.25289,96.12486
9/11/2021 2:27:00 AM,2.448853,413.125,4.02381,1.179077,1.179077,1.182694,96.25289,96.12486
9/11/2021 2:28:00 AM,3.62793,421.6667,4.018506,1.184864,1.182332,1.183417,96.25289,96.12486
9/11/2021 2:29:00 AM,6.348877,447.7604,4.018506,1.184864,1.184864,1.192098,96.25289,96.12486
9/11/2021 2:30:00 AM,8.616333,456.875,4.018506,1.184864,1.184864,1.188119,96.25289,96.12486
9/11/2021 2:31:00 AM,10.0675,458.4896,4.018506,1.189566,1.189566,1.190651,96.25289,96.12486
9/11/2021 2:32:00 AM,9.251221,432.7083,4.016094,1.189566,1.189566,1.195353,96.25289,96.12486
9/11/2021 2:33:00 AM,7.7547,418.5417,4.016094,1.189566,1.189566,1.189566,96.25289,96.12486
9/11/2021 2:34:00 AM,2.04071,398.0729,4.016094,1.189566,1.189566,1.190651,96.25289,96.12486
9/11/2021 2:35:00 AM,-1.405823,395.9375,4.012237,1.189566,1.189566,1.196076,96.25289,96.12486
9/11/2021 2:36:00 AM,-1.405823,394.8958,4.012237,1.193906,1.194267,1.196437,96.25289,96.12486
9/11/2021 2:37:00 AM,-2.766296,391.9792,4.012237,1.193906,1.194267,1.203671,96.25289,96.12486
9/11/2021 2:38:00 AM,-0.9523315,408.8021,4.012237,1.193182,1.197161,1.199693,96.25289,96.12486
9/11/2021 2:39:00 AM,-0.2267456,408.8542,4.008861,1.194629,1.197161,1.199693,96.25289,96.12486
9/11/2021 2:40:00 AM,1.496521,407.6563,4.008861,1.198607,1.200778,1.205841,96.25289,96.12486
9/11/2021 2:41:00 AM,1.496521,416.3021,4.008861,1.201862,1.201863,1.206564,96.25289,96.12486
9/11/2021 2:42:00 AM,4.534912,422.9167,4.008861,1.204394,1.198246,1.206564,96.25289,96.12486
9/11/2021 2:43:00 AM,3.673279,423.0729,4.008861,1.204394,1.205118,1.20982,96.25578,96.12486
9/11/2021 2:44:00 AM,2.176758,398.0729,4.008861,1.199692,1.195714,1.20982,96.25578,96.12486
9/11/2021 2:45:00 AM,-1.133728,394.8438,4.008861,1.199692,1.209096,1.206564,96.25578,96.12486
9/11/2021 2:46:00 AM,-1.133728,395.9375,4.008861,1.211628,1.205118,1.210905,96.25578,96.12486
9/11/2021 2:47:00 AM,-1.133728,412.0833,4.008861,1.208011,1.206564,1.210905,96.25578,96.12486
9/11/2021 2:48:00 AM,0.8616333,408.3854,4.008861,1.204394,1.205841,1.210905,96.25578,96.12486
9/11/2021 2:49:00 AM,0.8616333,394.2188,4.007174,1.204394,1.205841,1.206564,96.25578,96.12486
9/11/2021 2:50:00 AM,-0.7709351,394.2188,4.007174,1.21199,1.211267,1.211628,96.25578,96.12486
9/11/2021 2:51:00 AM,-1.54187,394.2708,4.007174,1.198969,1.200054,1.213075,96.25578,96.12486
9/11/2021 2:52:00 AM,-2.720947,389.4792,4.007174,1.201139,1.205118,1.203671,96.25578,96.12486
9/11/2021 2:53:00 AM,-2.720947,391.6146,4.007174,1.201862,1.204032,1.212351,96.25578,96.12486
9/11/2021 2:54:00 AM,-2.630249,391.0417,4.007174,1.21633,1.213075,1.212351,96.25578,96.12486
9/11/2021 2:55:00 AM,-1.632568,390,4.007174,1.206564,1.207288,1.208011,96.25578,96.12486
9/11/2021 2:56:00 AM,-3.355835,388.8021,4.005365,1.208011,1.206926,1.2185,96.25578,96.12486
9/11/2021 2:57:00 AM,-3.355835,389.4792,4.005365,1.204756,1.202948,1.206564,96.26157,96.13136
9/11/2021 2:58:00 AM,-1.04303,387.8646,4.005365,1.196437,1.195714,1.201139,96.26157,96.13136
9/11/2021 2:59:00 AM,-1.859314,387.7083,4.005365,1.205479,1.198607,1.206203,96.26157,96.13136
9/11/2021 3:00:00 AM,-3.491882,392.0313,4.005365,1.20765,1.205841,1.208735,96.26157,96.13136
9/11/2021 3:01:00 AM,-1.405823,391.5625,4.005365,1.200778,1.195352,1.201862,96.26157,96.13136
9/11/2021 3:02:00 AM,-2.856995,387.7083,4.005365,1.199693,1.203671,1.214159,96.26157,96.13136
9/11/2021 3:03:00 AM,-0.6802368,388.3333,4.005365,1.201501,1.203671,1.204756,96.26157,96.13136
9/11/2021 3:04:00 AM,-1.088379,387.8125,4.005365,1.201862,1.197884,1.199692,96.26157,96.13136
9/11/2021 3:05:00 AM,-3.673279,388.3333,4.005365,1.206564,1.209819,1.204756,96.26157,96.13136
9/11/2021 3:06:00 AM,-1.133728,388.8021,4.005365,1.19065,1.196437,1.199692,96.26157,96.13136
9/11/2021 3:07:00 AM,-2.766296,387.1875,4.005365,1.208735,1.200416,1.213437,96.26157,96.13136
9/11/2021 3:08:00 AM,-2.766296,387.8125,4.005365,1.201863,1.210905,1.201862,96.26591,96.13136
9/11/2021 3:09:00 AM,-1.813965,388.3333,4.005365,1.198607,1.201862,1.208011,96.26591,96.1357
9/11/2021 3:10:00 AM,-2.358154,389.4792,4.005365,1.198607,1.206203,1.200416,96.26591,96.1357
9/11/2021 3:11:00 AM,-2.5849,387.2396,4.005365,1.203309,1.203671,1.209096,96.26591,96.1357
9/11/2021 3:12:00 AM,-1.224426,388.2813,4.005365,1.198607,1.194267,1.206203,96.26591,96.1357
9/11/2021 3:13:00 AM,0.2720947,390.4688,4.005365,1.200416,1.195714,1.204394,96.26591,96.1357
9/11/2021 3:14:00 AM,-2.403503,389.4792,4.00657,1.198607,1.195714,1.206926,96.26591,96.1357
9/11/2021 3:15:00 AM,-2.403503,393.6979,4.00657,1.204394,1.207288,1.190289,96.26591,96.1357
9/11/2021 3:16:00 AM,-0.7255859,388.8021,4.00657,1.199693,1.201501,1.205841,96.27242,96.1357
9/11/2021 3:17:00 AM,-2.358154,388.2813,4.00657,1.199693,1.192821,1.198607,96.27242,96.14077
9/11/2021 3:18:00 AM,-2.358154,388.2813,4.00657,1.199693,1.197884,1.197161,96.27242,96.14077
9/11/2021 3:19:00 AM,-2.358154,388.3333,4.00657,1.189565,1.197884,1.198607,96.27242,96.14077
9/11/2021 3:20:00 AM,-1.904663,388.8021,4.00657,1.191374,1.193182,1.191374,96.27242,96.14077
9/11/2021 3:21:00 AM,-3.990723,393.2292,4.008379,1.196437,1.199693,1.209819,96.27242,96.14077
9/11/2021 3:22:00 AM,-3.038391,390.4688,4.008379,1.196437,1.19065,1.193182,96.27242,96.14077
9/11/2021 3:23:00 AM,-3.038391,388.8542,4.008379,1.205479,1.197161,1.207288,96.27242,96.14077
9/11/2021 3:24:00 AM,-1.904663,390,4.008379,1.198246,1.197161,1.201139,96.27242,96.14077
9/11/2021 3:25:00 AM,-1.904663,387.2917,4.008379,1.193544,1.197161,1.201139,96.27242,96.14077
9/11/2021 3:26:00 AM,-3.174438,387.7604,4.008379,1.204032,1.193544,1.197523,96.27242,96.14583
9/11/2021 3:27:00 AM,-3.038391,388.5417,4.008379,1.196076,1.196799,1.202586,96.27242,96.14583
9/11/2021 3:28:00 AM,-2.539551,388.2813,4.008379,1.194267,1.191374,1.199331,96.27242,96.14583
9/11/2021 3:29:00 AM,-2.539551,388.75,4.008379,1.191012,1.191374,1.196799,96.27242,96.14583
9/11/2021 3:30:00 AM,-2.902344,388.3333,4.010308,1.197522,1.196437,1.200778,96.27821,96.14583
9/11/2021 3:31:00 AM,-2.902344,388.6979,4.010308,1.192459,1.189928,1.194268,96.27821,96.14583
9/11/2021 3:32:00 AM,-3.038391,387.8125,4.010308,1.197885,1.196076,1.191374,96.27821,96.14583
9/11/2021 3:33:00 AM,-1.315125,399.7917,4.010308,1.184502,1.186311,1.191374,96.27821,96.14583
9/11/2021 3:34:00 AM,0.5895386,399.6875,4.010308,1.188842,1.18197,1.191374,96.27821,96.14583
9/11/2021 3:35:00 AM,1.995361,416.3021,4.010308,1.193544,1.197161,1.191374,96.27821,96.14583
9/11/2021 3:36:00 AM,3.174438,420.5729,4.010308,1.191012,1.187034,1.191374,96.27821,96.14583
9/11/2021 3:37:00 AM,5.986084,447.8646,4.012719,1.187034,1.187034,1.191374,96.27821,96.14583
9/11/2021 3:38:00 AM,11.06519,478.6979,4.012719,1.18197,1.180162,1.187034,96.27821,96.15089
9/11/2021 3:39:00 AM,13.46869,458.0729,4.012719,1.187034,1.185225,1.187034,96.27821,96.15089
9/11/2021 3:40:00 AM,10.70239,460.1563,4.016939,1.172928,1.178715,1.17329,96.27821,96.15089
9/11/2021 3:41:00 AM,10.70239,470.9375,4.016939,1.178715,1.178715,1.1798,96.27821,96.15089
9/11/2021 3:42:00 AM,12.69775,488.3333,4.016939,1.176907,1.182694,1.182332,96.27821,96.15089
9/11/2021 3:43:00 AM,18.72919,507.7604,4.016939,1.176907,1.176545,1.182332,96.28328,96.15089
9/11/2021 3:44:00 AM,25.80365,528.9583,4.020796,1.170396,1.172205,1.176907,96.28328,96.15089
9/11/2021 3:45:00 AM,29.02344,555.3646,4.020796,1.166057,1.16895,1.168227,96.28328,96.15089
9/11/2021 3:46:00 AM,34.69208,577.8646,4.02574,1.16027,1.155568,1.16678,96.28328,96.15089
9/11/2021 3:47:00 AM,42.12933,590.4166,4.02574,1.157738,1.161355,1.161716,96.28328,96.15089
9/11/2021 3:48:00 AM,42.12933,593.1771,4.031647,1.154121,1.155929,1.160993,96.28328,96.15089
9/11/2021 3:49:00 AM,45.34912,601.9791,4.031647,1.150142,1.147972,1.155206,96.28328,96.15668
9/11/2021 3:50:00 AM,47.61658,604.0104,4.031647,1.134229,1.140015,1.138207,96.28328,96.15668
9/11/2021 3:51:00 AM,46.84564,608.2813,4.036831,1.136037,1.134229,1.142185,96.28328,96.15668
9/11/2021 3:52:00 AM,45.80261,591.25,4.036831,1.131335,1.126633,1.134228,96.28328,96.15668
9/11/2021 3:53:00 AM,43.48981,601.8229,4.036831,1.13242,1.133867,1.134228,96.28328,96.15668
9/11/2021 3:54:00 AM,45.16772,592.1354,4.04093,1.123378,1.13242,1.12374,96.28834,96.15668
9/11/2021 3:55:00 AM,43.39911,592.1354,4.04093,1.125548,1.129888,1.128803,96.28834,96.15668
9/11/2021 3:56:00 AM,41.13165,572.8646,4.04093,1.125548,1.12374,1.128803,96.28834,96.15668
9/11/2021 3:57:00 AM,39.04559,569.2708,4.04093,1.122654,1.117953,1.121932,96.28834,96.15668
9/11/2021 3:58:00 AM,36.55139,560.2083,4.042497,1.122654,1.123016,1.13025,96.28834,96.15668
9/11/2021 3:59:00 AM,33.28625,551.0416,4.042497,1.122654,1.123016,1.12808,96.28834,96.15668
9/11/2021 4:00:00 AM,33.28625,554.7916,4.042497,1.12374,1.123016,1.119761,96.28834,96.15668
9/11/2021 4:01:00 AM,35.14557,558.5938,4.042497,1.117591,1.116868,1.124463,96.28834,96.15668
9/11/2021 4:02:00 AM,36.46069,581.9271,4.042497,1.117591,1.116868,1.116868,96.28834,96.15668
9/11/2021 4:03:00 AM,42.08398,599.5833,4.042497,1.120484,1.116506,1.127718,96.28834,96.15668
9/11/2021 4:04:00 AM,44.53284,603.6979,4.045993,1.118676,1.121208,1.12808,96.28834,96.1603
9/11/2021 4:05:00 AM,46.57355,603.9063,4.045993,1.121208,1.121208,1.123016,96.28834,96.1603
9/11/2021 4:06:00 AM,48.02472,610.3646,4.045993,1.118314,1.120123,1.122293,96.28834,96.1603
9/11/2021 4:07:00 AM,48.02472,611.5104,4.045993,1.115783,1.114336,1.1194,96.28834,96.1603
9/11/2021 4:08:00 AM,48.02472,612.9688,4.050093,1.1194,1.120846,1.124463,96.28834,96.1603
9/11/2021 4:09:00 AM,46.89099,608.75,4.050093,1.1194,1.120846,1.124463,96.28834,96.1603
9/11/2021 4:10:00 AM,43.98865,577.0833,4.050093,1.1194,1.115059,1.12157,96.28834,96.1603
9/11/2021 4:11:00 AM,37.63977,561.8229,4.050093,1.117229,1.115059,1.115059,96.28834,96.1603
9/11/2021 4:12:00 AM,32.92346,556.1458,4.050093,1.113975,1.109634,1.115059,96.28834,96.1603
9/11/2021 4:13:00 AM,35.32697,568.2291,4.050093,1.109272,1.111443,1.114336,96.28834,96.1603
9/11/2021 4:14:00 AM,38.00256,578.2813,4.050093,1.125186,1.116868,1.12808,96.28834,96.1603
9/11/2021 4:15:00 AM,40.08862,576.25,4.050093,1.118676,1.115421,1.12374,96.28834,96.1603
9/11/2021 4:16:00 AM,40.08862,573.3854,4.050093,1.115783,1.110719,1.115421,96.28834,96.1603
9/11/2021 4:17:00 AM,37.41302,565.0521,4.050093,1.112166,1.109996,1.119761,96.28834,96.1603
9/11/2021 4:18:00 AM,37.41302,570.3125,4.050093,1.114336,1.117229,1.118314,96.28834,96.1603
9/11/2021 4:19:00 AM,42.26538,600.1563,4.050093,1.117229,1.12374,1.12374,96.28834,96.1603
9/11/2021 4:20:00 AM,43.89795,582.5,4.050093,1.115783,1.119038,1.12374,96.28834,96.1603
9/11/2021 4:21:00 AM,39.81653,582.3438,4.051901,1.117229,1.115059,1.121208,96.28834,96.1603
9/11/2021 4:22:00 AM,42.31073,579.2708,4.051901,1.112889,1.109634,1.116506,96.28834,96.1603
9/11/2021 4:23:00 AM,40.95026,590.3125,4.051901,1.116868,1.12157,1.12157,96.28834,96.1603
9/11/2021 4:24:00 AM,44.75958,600.6771,4.051901,1.118314,1.116506,1.115421,96.28834,96.1603
9/11/2021 4:25:00 AM,47.52588,606.6146,4.051901,1.111443,1.116506,1.111443,96.28834,96.1603
9/11/2021 4:26:00 AM,46.89099,606.1458,4.051901,1.120123,1.119038,1.126995,96.28834,96.1603
9/11/2021 4:27:00 AM,46.89099,602.2916,4.054674,1.117229,1.116506,1.123016,96.28834,96.15813
9/11/2021 4:28:00 AM,43.48981,579.375,4.054674,1.112889,1.116506,1.120123,96.28834,96.15813
9/11/2021 4:29:00 AM,38.8642,554.4791,4.054674,1.112166,1.107102,1.119038,96.28834,96.15813
9/11/2021 4:30:00 AM,33.15021,549.375,4.054674,1.112166,1.109996,1.113251,96.28834,96.15813
9/11/2021 4:31:00 AM,31.92578,549.375,4.054674,1.112166,1.107826,1.117591,96.28834,96.15813
9/11/2021 4:32:00 AM,31.92578,556.9791,4.054674,1.119761,1.115059,1.117591,96.28834,96.15813
9/11/2021 4:33:00 AM,34.41998,565,4.052383,1.116506,1.117229,1.122655,96.28834,96.15813
9/11/2021 4:34:00 AM,35.82581,568.75,4.052383,1.116506,1.117229,1.121932,96.28834,96.15813
9/11/2021 4:35:00 AM,37.95721,556.3541,4.052383,1.116144,1.117229,1.121932,96.28834,96.15813
9/11/2021 4:36:00 AM,34.91882,559.0625,4.052383,1.106741,1.113613,1.120485,96.28834,96.15813
9/11/2021 4:37:00 AM,33.87579,555.3646,4.052383,1.116145,1.113613,1.117953,96.28834,96.15813
9/11/2021 4:38:00 AM,34.05719,559.6354,4.052383,1.124101,1.126633,1.127357,96.28834,96.15813
9/11/2021 4:39:00 AM,34.05719,552.6563,4.052383,1.124101,1.121932,1.127357,96.28834,96.15813
9/11/2021 4:40:00 AM,34.05719,551.3021,4.052383,1.125548,1.121932,1.127357,96.28834,96.15813
9/11/2021 4:41:00 AM,32.19788,543.8541,4.052383,1.121931,1.119038,1.123016,96.28834,96.15813
9/11/2021 4:42:00 AM,29.65833,534.3229,4.049731,1.120123,1.122293,1.126995,96.28834,96.15813
9/11/2021 4:43:00 AM,29.02344,535.8333,4.049731,1.126633,1.12591,1.13459,96.28834,96.15813
9/11/2021 4:44:00 AM,29.02344,535.4166,4.049731,1.135314,1.13025,1.128803,96.28834,96.15813
9/11/2021 4:45:00 AM,29.02344,530,4.049731,1.129888,1.137122,1.13459,96.28834,96.15813
9/11/2021 4:46:00 AM,28.47925,520.5729,4.049731,1.125186,1.129888,1.13459,96.28834,96.15813
9/11/2021 4:47:00 AM,23.53619,512.3958,4.049731,1.13025,1.129888,1.135675,96.28834,96.15813
9/11/2021 4:48:00 AM,24.12573,519.0625,4.049731,1.140377,1.13459,1.137484,96.28834,96.15813
9/11/2021 4:49:00 AM,27.25482,534.5833,4.046476,1.132782,1.13459,1.140016,96.28834,96.15813
9/11/2021 4:50:00 AM,29.74902,556.6666,4.046476,1.135675,1.13459,1.137846,96.28834,96.15813
9/11/2021 4:51:00 AM,35.37231,569.6875,4.046476,1.14327,1.140377,1.144717,96.28834,96.15813
9/11/2021 4:52:00 AM,39.00024,578.3333,4.046476,1.14327,1.149419,1.144717,96.28834,96.15813
9/11/2021 4:53:00 AM,39.00024,585.1563,4.046476,1.137122,1.138569,1.141462,96.28834,96.15813
9/11/2021 4:54:00 AM,40.36072,576.25,4.04949,1.14327,1.138569,1.143994,96.28834,96.15813
9/11/2021 4:55:00 AM,38.8642,569.2708,4.04949,1.142547,1.142909,1.142909,96.28834,96.15813
9/11/2021 4:56:00 AM,36.41534,555.7813,4.04949,1.136037,1.13676,1.142909,96.28472,96.15813
9/11/2021 4:57:00 AM,33.15021,547.6563,4.04949,1.136037,1.135314,1.138569,96.28472,96.15813
9/11/2021 4:58:00 AM,33.15021,564.4791,4.04949,1.136037,1.13893,1.134952,96.28472,96.15813
9/11/2021 4:59:00 AM,35.68976,571.4583,4.04949,1.136037,1.147249,1.145441,96.28472,96.15813
9/11/2021 5:00:00 AM,39.09094,579.8958,4.04949,1.133505,1.140738,1.142547,96.28472,96.15524
9/11/2021 5:01:00 AM,42.08398,598.0208,4.04949,1.13676,1.143632,1.142547,96.28472,96.15524
9/11/2021 5:02:00 AM,45.71191,602.7083,4.04949,1.12374,1.126272,1.133867,96.28472,96.15524
9/11/2021 5:03:00 AM,47.25378,604.5313,4.04949,1.135314,1.135314,1.13676,96.28472,96.15524
9/11/2021 5:04:00 AM,47.20844,593.75,4.053106,1.139654,1.136037,1.145441,96.28472,96.15524
9/11/2021 5:05:00 AM,43.53516,586.7188,4.053106,1.124463,1.127357,1.12808,96.28472,96.15524
9/11/2021 5:06:00 AM,42.08398,583.4896,4.053106,1.130612,1.131697,1.132782,96.28472,96.15524
9/11/2021 5:07:00 AM,41.99329,571.5104,4.053106,1.135675,1.139654,1.134228,96.28472,96.15524
9/11/2021 5:08:00 AM,39.68048,575.5208,4.053106,1.129888,1.13242,1.133867,96.28472,96.15524
9/11/2021 5:09:00 AM,38.6828,577.9166,4.053106,1.13242,1.13242,1.133505,96.28472,96.15524
9/11/2021 5:10:00 AM,38.6828,559.9479,4.053106,1.127357,1.132058,1.131697,96.28472,96.15524
9/11/2021 5:11:00 AM,31.29089,531.9271,4.053106,1.127357,1.130612,1.131697,96.28472,96.15524
9/11/2021 5:12:00 AM,31.29089,555.5208,4.053106,1.127357,1.128441,1.131697,96.28472,96.15524
9/11/2021 5:13:00 AM,34.28394,576.0416,4.050937,1.142547,1.135314,1.144717,96.28472,96.15524
9/11/2021 5:14:00 AM,41.85724,594.2708,4.050937,1.132782,1.124102,1.137484,96.28472,96.15524
9/11/2021 5:15:00 AM,42.44678,594.5313,4.050937,1.132782,1.13459,1.143994,96.28472,96.15524
9/11/2021 5:16:00 AM,45.57587,602.6563,4.050937,1.13025,1.13459,1.132058,96.28472,96.15524
